sentence,hate,category
1136 9994 906 4854 5164 12398 7554 12054 731 8495 11580 1770 372 3037 12957 12063 3764 729 12765 6518 6624 9055 2711 14359,0,crime
5985 1655 7325 7363 5190 1599 7299 5985 12313 13814 8887 6474 6114 5319 8339 8339 4233 6329 8577 6498 10520,1,religion
10550 10999 13530 6748 288 11756 10994,0,crime
14708 12343 9677 5786 9411,1,politics
13849 6954 6954,0,crime
3370 8481 5504 11340 9995 3038 4012 5009 5306 1692 7945 5319 6548 11843 11594 2698,1,entertainment
11490 2852 554 13885 7270 9717,1,crime
10946 12351 14084 2688 2374,0,celebrity
4081 4641 10729 3107 12698 14449,0,sports
2633 1669 6403 6633 13638 6733,0,politics
6104 11317 4409 5985 10994 3015 3030,1,crime
4172 12115 3403,0,"Meme, TikTok and others"
3718 12104,0,religion
12380 5985 1669,0,politics
13104 9030 2116 7489 651,1,celebrity
1143 6621 14653,0,"Meme, TikTok and others"
13114 7753,1,religion
13108 10744 10743 5247,1,religion
752 9575 7303 10063 10370 10196 12852 14876 8655 8912 13530 1815 9330,0,celebrity
4079 8836 5544 1349 1140 1875 5588 7483,0,sports
14802 12936 7707 650 2205 8885 15092,0,celebrity
9838 473 14662 8130 4520 4494,0,"Meme, TikTok and others"
1210 12723,0,entertainment
11421 8385 8639 5384 11572 1026 12971,1,religion
13097 4887 1907 9995 7270 7522 5319 11603 1453 4887 5127 9995 9816,1,entertainment
7940 4145 3935 11831 13625 10210 11139 3644 12892 4788 10699 10699 2116 9450,0,celebrity
2556 2636 13662 6926 1449,1,politics
11323 10333,1,"Meme, TikTok and others"
8895 11062 11067 12237 11184 13625 1681 2527 12939 8891 4148 742,0,celebrity
11017 7601 7449 9269 7632 10875 13882 14848 11010 5704 5776 6527 10938 14430,1,politics
14634 5985 14750,1,religion
10794 10996 3471 10938 12769 336 4225 7737 13448 3843 13561 7026 902 6994 2717 11508 13448 11053,0,politics
3370 8621 3094 9946 14311 3801 7813 6114 2744 4861 12343 5494 7413 6233 6212,1,celebrity
3391 8643 6474 11508 14333,1,celebrity
2929 12158 6889 2070 10916 7183 5534 6166 12508 13592 10906 353 11508 3461 8225 3037 6890,1,politics
8094 14614 5477,1,sports
8096 10848 14430,0,sports
10794 2753 1432 1669 4654 6474 4507 10274 10840 13425 7804 10794 6879 7713 902 5084 1433 13274 1432 12099,0,entertainment
11459 12521 10693 12409 15142,1,politics
420 541 14468,0,entertainment
14639 2924 9677 6010 3925 3849 5568 4764 9139 1323 2410,1,celebrity
11184 13186 768 14036 14923,0,entertainment
13170 5029,0,crime
1983 2640 4527 7435,0,politics
13722 1289 3529 10916 2719 6906 14024 6625,0,sports
6717 9055 14359,0,religion
1815 6474 5740 5673 6611 2716 4791 5096 1908,0,"Meme, TikTok and others"
5327 11647 3653 10447 6548 12066 14168 1669,0,"Meme, TikTok and others"
2927 4980 9154 9562 13645,1,"Meme, TikTok and others"
4727 8602 14638 8621 3406 4561,1,"Meme, TikTok and others"
4692 9707 5237 2618 8076 14259 4290 9156 1464 13487 7200 1761 14288 1649 7859 6879 997 6039 1231,1,celebrity
4235 3830 11431,1,sports
11733 1669 11343,1,crime
4692 6297 1072 1461 12596 3549 13441 1463 14447 4881 3251,1,entertainment
11278 4403 6261,1,"Meme, TikTok and others"
2868 9677 10743 5561 9493 6452 3023 2004 5319 8358 10059 6261 4774 14780 10743 9677 13246 9955 13991 14750 9382 5527 1283 9385 13979 4889 2583 11372 3693 2782 11160 2782 2167 14129,1,religion
8100 1669 11431,1,sports
2556 2633 13323,1,politics
2668 12779 11619 3947 11619,1,religion
3370 8621 14728 6403 6403 3370 8621 9844 3401 4513 10311 8506 6282 7736 9363 10290 12254 11572 5013 11608 5012,1,sports
3370 8621 12064 13650,1,entertainment
2852 5813 12899 14619 4347 782 9529 4400 6428 3966,1,crime
12060 12616 2455 12054 1319 3518 6452 1319 3518 6527 4858 6492 11184 2924 9689 6954 7224,1,crime
724 5592 2583 12737 5599 4113,0,politics
10743 14619,1,religion
8094 11415 14016,1,sports
11227 4423 6872 4423 10565 9009 6861,1,entertainment
1411 643 9994 1897 10500 13910 8143,0,crime
4381 7479 13625 11184 5633,1,crime
1662 10484 7006 2116 9432 14264 1669 8584 10478,1,religion
2004 1257 14303 942 2954 14582 11603 3912 1049 14591 6087 8718 4092 8396 7322 11743 2469 6087 2160 5319 11619 1380 9691,1,religion
2924 9691 13700 2229 7168 7507 1681 12998 13734 2713 7441 9849 8733 11652 12199 8792 2229 8791 12987 5251 2229 10257 14791 2093,1,crime
388 1669 10214 13530 12233,0,politics
12050 541 13018 6817 14565 12079 10938 7987,0,sports
3370 12054 169 11559 13425 1213 7698 9307 423 6262 6899 13679 9751 8556 2719 11323 7162 11909,1,crime
2559 3652 13296 1176,0,politics
1655 2132 544 14124 5713 13927 906 11139 12987 1089 546 14124 4149 2719 910 6910 2972 13471,1,crime
10165 12129 3849 6775 11184 13885 7727 8222 3532 6889 8843,0,sports
12882 14787 6087 6595 12551 1655 13752 9377 7168,1,crime
13097 12596 7940 11400 3794 11689 8542,1,crime
3236 6297 10447 7119 6297 6064 2395 13865 2866 9677 12398 5500 3529 1669 13984 9947 5256 7168 7681 6939 5500 3245 3849 6683 2866 9548,1,sports
936 1662 10915 277 2039 9261 12430 4689 13617 14610 2202 12930,1,celebrity
4340 14649 4157 14827 10380 8932 9645,1,entertainment
5188 12307 10278 6395 8274 12431 11855 5818 4314 2229,0,religion
9995 9844 13241 4956 6876,1,entertainment
11431 7447 13755 8409 11611 2234 9595,1,"Meme, TikTok and others"
10999 11184 14372 9999 7974 5319 9618 2161 4262 3483 9143 13097 15131,1,entertainment
6011 14488 6317 1655 6297 12383 3823 2982 4549 4345 10591 3830 6031,0,religion
6993 9758 13423 3589,0,crime
9900 2116 4566 1178 2116 14887 14887 9330 6684,1,celebrity
2633 2563 7322 7856,1,politics
3720 10938 12769,0,entertainment
13779 11795 3758 8070 6521 6608 6433,0,entertainment
13112 1669 9742 9900 8621 8327 5526,1,religion
14266 10065 9957 5770 11139 6143 1911 6342,0,"Meme, TikTok and others"
10794 361 6994,0,religion
5293 2877 5522 2026 3265 6527 3484 14451 2004 1669 5316 6548 11588 4149 10347 12596 12035 4791,1,religion
10794 12068 5388 7202 1729 14117 10702 1681 849 6176,0,crime
14036 10994 6731 3210 2402,0,sports
4924 8046 7289 11614 6261 10537 8874 8329 12723 11508 13870 8068,0,sports
13722 6508 3223 4185 1953 5340 13755 618 2456 169 372 2335 5341 5879 7027 13127 8570 13068,0,sports
2556 9557 2116 3030,0,politics
6994 6091,0,religion
4579 8423 4548 5319 8347 6261 4791 14751 2116 9395 6693,1,religion
2907 9652,1,religion
13865 6418 745 963 1669 14818 4513 1270 6748 2070 9826 11139 12798 2924 6378 8143 963,1,entertainment
3462 13485 3023,0,politics
11184 11761 10872 4854 5166 1496 11174 4858 6492 14905 10897 2919 12547 3470 11148 810,1,crime
8835 5638 5033 7333 1520 10926 13530 12698 1140 1959 11402 6972 2218 9815 6513,0,"Meme, TikTok and others"
3422 5298 13755 2564 6019 14500 14500 14500 2933 11241 3030 3422 5298 11824 4149 2915 12853 7473 5032,1,politics
3369 6104 11627 4470 11337,1,religion
4681 5158 8792 12457 13033 5477 4720 9341 2044 1815 12835 11866 7168 9417 6238 6404,1,celebrity
1624 5527 4863 10461 11287 10785 3756 8382 5932 1669 8013 4681,1,sports
4164 10938 10200 9499 5969 8949 3170 3081 14349 9089 5477 13317 3187 5477 7773 768,0,sports
1297 10477 7753 10983 1782 1365 7322 10484 7758 6410 5918 865 13530 6994,1,entertainment
5713 13644 10699 4192 2285 8227 372 7168,0,crime
1983 4605,1,politics
7586 6397,0,sports
6705 9630 2924 6990 6104 11843 5772 13865,1,religion
12622 10566 11010 3627 5704 5773,1,"Meme, TikTok and others"
3363 10477,1,entertainment
13108 3189 11184 13317 6493,0,sports
14766 8956 13061 14171,0,entertainment
5061 11778,1,celebrity
11184 216 5237 6163 3370 8626 11585 13149,1,entertainment
9269 1669 10188 8751 11060 7482 11479 8753 7424 310 14639 8094 7544 14834,1,sports
1224 1025 13530 7316 8904,0,entertainment
3201 9063 4279 10457 4118 3201 9063 4279 2805 9315,0,crime
2820 9206 15112,0,celebrity
9995 3852 7325 8577 10938 14406 3370 8621 11310 13910 6452 5249 4851 247 7303 364 13910 7952 2044,1,entertainment
4728 621 9913 6261,1,crime
1078 14638 8425 1075 8040 10994 9802,0,entertainment
11508 8090 8117 13127 11513 8553 14430 6621 3820 8090 11551 5230 711 1140 5965 9994 2318 6046 6617 8676 13814 1664 8458 11242 11551 6617 6262,0,crime
5431 10794 3363 9562 10938 4291 10077 6403 9557 5319 8360 5960 6926 14834,1,entertainment
8119 1237 11456,1,sports
7597 6104 11236 1176 10467 12790 12799 2376 7710 8621 5985 13305 11130 4284,1,politics
7363 2910 9699,1,religion
614,1,celebrity
7974 3806 4800 6464,0,religion
4692 9677 4649 8536 10447 169 15102,1,celebrity
8715 1982 2633,1,politics
13882 8013 13687 1334 5265 12769 13687 1655 11311 10534 13755,1,crime
4149 10833 7788 12406 14359 6041 9377 2242,0,politics
785 11400 6166 2721 11050 12929 4807 11195 14314,0,crime
12587 9355 9176,0,sports
2131 10984 6989 7442 13067 9973 12326 6452 14657 14657 8536 10651 14463,0,"Meme, TikTok and others"
12585 48 5985 5269 12596 11458 48 48 4753 4389 7400 48 14683,1,sports
11278 5477 999 12854 13462 9968 1851 8381 7322 7008 2116 9756 9382 1624,0,politics
8873 8409 11572 1283 3370 8477 8409 11572,1,sports
11742 2116 10334 13722 3387 2583 2270,0,"Meme, TikTok and others"
6104 10713 14902 2026 5985 1815 9891 10520,1,religion
1163 2242 10106 8183 5061 6316 4221 8139 10201 13425 13463 9377 1681 8874 7107 12429 2835 3510 8184 14069 6477 14207 13810 6981 6820 12801 7610 10938 8872 768,0,sports
12596,0,politics
3370 9677,1,crime
8980 14356 13455 374 14911 7599 6087 2110 2431,0,crime
6580 11327 3406 3430,1,entertainment
3830 2856 1113 10833 6885 8094 11184 13865 1669 4605 13865 9281 4911,1,sports
7110 11323 14845 10991 8085 5629 13819 10994 7062 10800 7134 6934,1,crime
11761 12545 11614 13755 5001,0,crime
9117 3984 1225 1762 10825 5879 9444 3984 6838 910 6981 13658 7010,0,"Meme, TikTok and others"
2924 4956 693,1,politics
11459 7847,1,entertainment
10237 12795 2053 10994 9801 11528 11050 5810 6548 11050 7773 7461 6114 5500 793 14750 2116 9382 2116 10268 5875 5132 7373 11050 10916 5810 6548 13772 11512 10098 9036 7562 10994 14902 5985 3458 6740 1303 1164 10280 8190 793 14750,0,religion
4658 6800 11145 4654 3131 14036,0,entertainment
1897 10758 1649 11438 5319 6506 9611 6889 5873,1,religion
14780 12972 13795 2852 5985 11313 14581 12394 4766 9278 2239 1142 11107 2229,0,religion
9584 2915 9677 9582 10938 5118 7373 1290 11603,1,entertainment
8741 14755 2026 13268 12868 13455 10795 1958 703 13566 768 1412 11468 8914 1960 1409 13600 13174 11380 11184 14889 13244 8280 4971 11184 8903 2435 9931 5306 1409 8856 340 13159 13195 7200 13694 14568 6166 1960 9758 10270 10717 2449 10272 1012 1132 2449 7130 13902 1109 2037 2831 13191 3883 13920 3051 2831 1012 1897 1132 7168 3418 10269 8396 10718 7130 13902 1109 2037 1582 13669 1581 977 9225 12401 169 2044 3114 13254 3049 2439 3418 1140 7991 10271 14046 7990 6561 831 13668 1582 3048 7200 10839 11184 12415 1409 2744 9833 6363 13592 7168 1140 8007 7713 1669 12393 1786 10253 8814 7130 13902 1109 2037 10305 3883 13920 3051 12317 1012 3884 10469 2184 12250 11184 12415 10839 8740 7040 12253 8446 14750 2822 7041 7322 10621 2409 11742 2116 11532 11176 3529 13455 7031 11512 6667 12265 13770 11508 4314 1960 5403 11508 11742 9411 1338 6776 10290 10794 7031 10621 12379 10839 1410 8903 2403 1410 11184 8813 10951 13694 6313 452 10057 13207 9758 4131 13694 1016 4510 2374 8689 13568 1409 13600 13174 8565 4131 3144 14571 9201 3849 3483 12212 7418 1028 3849 13920 3050 2822 7130 13902 1109 2038 13183 7773 2822 4131 12212 7419 10839 1410 984 10287 4119 1410 10280 10114 12738 11184 12415 10839 13568 527 11877 10783 14755 2116 3144 14571 12618 10177 7168 5302 3144 13694 14568 3976 6023 13531 10743 14750 8394 13207 10057 13530 9675 4128 1140 7991 6128 6365 2396 1038 1206 1108,0,religion
10794 13731 1849 14456 13731 8531 14619 13097 12958 15026 14036 510 13722 15033,0,sports
6408 11338 8663 11627 4373 5985 3518 4748 6683 3524 11627 4359 5504 452 776 2229 12236 8107 9216 3507,1,sports
5953 5510 13359,0,religion
13272 12351,0,celebrity
11920 10794 9382 4249 9691 2924 9691 2250 13901 10163 7130 13418 3751 9382 9329 9045,1,sports
1827 7574 9602,1,crime
9404 4527 3281 5985,1,religion
2903 9679 802 7544 14838 8602 10916 3518 3512 8240 8615 9758 6703,1,sports
1766 8020 3741 9010 14359 10742 14643,1,religion
13782 14973 4003 14982 4425 8957 14215 8041 6554 14989 5504 10084 4360 4175 7325 6699 10662 6484 4585 10994 169 11094 4337 11125 3947 11578 6603 5484,1,entertainment
13755 14124 12175,1,"Meme, TikTok and others"
4078 9201 12844 12653 8083 4605 13294 9677 14994,1,politics
8118 11415 4355,1,sports
12835 5120 7168 226 12937 2187 3958 4038 1224 5823 10284 6910 11534 13456 434 14371 906 10614 3608 10343 664 10121 12443 6906 13077 861 6906 10559 12851 1655 8926 11971 906 11139 11532 12947 7449 13405 2403 13611 10940 14430,0,celebrity
1148 3579 8673 1624 11184 3363 11343 5118 14783 10690 1148 3579 3471 5907 7823 1351 910 7572 7721 14099 14783 10689 2822 14782 7431 4325 10978 6548 4001 4406 5500 8137 5500 7703 2042 3028 13317 7169 1655 1153 1153 1153 3370 3579 7266 2229 3581 1113 6691 11235 8218 13569 1153 12362 2229 1649 10190 13788 6218,1,entertainment
14036 1563 14504 14504,0,crime
14219 11981 13330 7616 1197 13330 14956 1283 717,0,celebrity
13097 11918 4479 9883,1,sports
10794 10215 5786 10215 8491 437 9890 9352 8490 8137,0,entertainment
9845 11603 8741 4644 2512 6039 12732 9216 8521 13519 2090 13127 6926 14347,0,"Meme, TikTok and others"
1662 13770 8110 14824 7665 11928 7990 6545 8110 12398 3518 6740 8536 4118,0,sports
6902 7168 9382 10946 443 10794 9070,0,sports
4556 9887 3013 10794,1,entertainment
8013 4681 3634 11120 5950,1,religion
13781 5786 8633 4561 3299 3299 11045 330 10699 2053 9150 6608 5786 10699 10699 6091 4558 5500 12737 9373 4595 11043 12357 10447 2305 1976 1976 1976 11125,1,entertainment
10191 6572 4914 13455 9845 6193 11603 12676 8283 4847 9216 6337 1682 9773 13455 9844 5984 11272 9460 2561 9446 4838 12039 4542 8084 1905 11196 3406 12746 4849 9216 3006 10006 666 867 1455,0,"Meme, TikTok and others"
11415 4355 5839 2813 9677,1,religion
910 12061 6954 6445 12054 5477 4175 3924 11588 8167 5073 1229 7699 13905 6371 12355 338 13145 7945 7698 9303 1655 6480 14306 699 2285 14344 8803 6339 5904 13910 6437,0,"Meme, TikTok and others"
1978 11400 3627 11450 12596 13814 7956 1850 3132,1,crime
7578 10114 10569 910 3592 13833,0,celebrity
963 9999 9573 10712 1449,1,entertainment
3363 5985 3092 14031 7443,1,entertainment
696 7940 4207 2915,1,politics
10743 6879 12528 4919 13814 9055 6926 1318 14621 5063 1415 7303 3406,1,religion
6994 13343 14292,0,celebrity
541 9931 2116 6966 9620 6474 3849 10919 2613 209,0,celebrity
5717 12557 7157 2335 4759 6508 2686 2335,0,crime
605 11323,1,crime
5932 1669 9401 2589,1,sports
10467 4149 9844 11287 1655 13755 6170,0,"Meme, TikTok and others"
10794 10910 9746 5822 13722 3471 10938 9922 13097 8094 9758 13869 9968 13938 13938 12862 12113 1160 12862 2449,0,sports
1140 7991 13533 12517 13902 1109 1997 837 308 4126 14206 6740 1037 15157,0,religion
8319 9216 6422 6850 13130 571 581 14825 14739 7397 13097 12596 6189 6329 3830 9041 1612 2974 13097,1,"Meme, TikTok and others"
216 3386 12972 3830 13299 2915 4577 6261 216 10419 7753 11338 7113 5449 11176 4157 12596 1140 216 11338 9055 4149 216 11329 11761 11323 5792 1320,1,crime
13261 9557 6006 10925,0,crime
7280 9883 14314,0,entertainment
8094 5354 3756 5319 11635 5927 5927 13111 10200 4017 9946 6342 7375 9562 3187 6303 13317 6867,1,sports
1042 14584 10949,0,religion
9620 7280 399 12349,0,entertainment
927 7430 5923 10978,0,entertainment
2199 10968 9947 8572,0,entertainment
14151 3066 3751 6527 12357 3627 5230 12471 6474 4001 9955 4004 8293 9959 2924 7303 14150 1779,1,"Meme, TikTok and others"
8836 1669 4654,0,entertainment
1140 7363 7091 2448 5149 9677,1,religion
9253 4863 10462 4654 10039 8744 6745 13625 7818 9393 7384 10299 10699 8468 4660 13317,0,entertainment
5061 4351 6403,1,celebrity
9995 13104 8419 5985 6104 4513 6752 6104 4070 5985 9995 14322 13097 11431,1,entertainment
9601 3720 9792 1026 11305 15095,1,entertainment
5247 9856 3732 7256 7258 1136 13429 13441 10278 10555 6071 6365 2402 1037,0,religion
10998 13205 11436 12827 12586 6549 6114 4399 6262,1,sports
13893 11742 2080 5839 4621,1,"Meme, TikTok and others"
13865 3694 1669 12054 1328 7562 11742 2116 15024,1,sports
13100 5319 8337 14430,1,crime
2892 11088 4605 2892 7527 10499 2892 13484 3462 2892 14278 14671 647 7005 6775 11184 6354 14565 9311 377 13488 382 11847 3483 6518 13489 638 10633 639 8410 11622,1,crime
6971 13845 2993 4031 6889 7523 8620 12170,0,celebrity
13865 11572 3131,1,religion
11184 5985 7737 12936 10467 9135 13882 10743,1,religion
5713 1346 8126 7044 14594 9562 9247 14194 9562,0,crime
14778 3732 2124 13755 14074 1815 10467 11779 9317 1723 13248 9777 14495,0,entertainment
2173 3623 7095 1908 10280 1961 12925 7094 11122 12830 14430 13625 12769 15015 9377 15012 13206 11497 15171,0,celebrity
7046 12876 6403,1,celebrity
9582 748 2116 5669 1600 6598 748 10517 7518 14338 7008 8851 10570 752 8851 7876 7424 829 13530 6764 10093 12677 13053 8646 11500 1455 1588 4125,1,"Meme, TikTok and others"
9900 8055 9900 3720,0,entertainment
910 10293 4161 12596 11752 12023 383 1201 12023 377 906 7270 7725 12806,0,crime
1259 11183 11184 12425 5133 5987 1692 10354 14427 5985 6104 8306 3552 9535 2071 5985 14009 8135 5133,1,"Meme, TikTok and others"
906 13625 13397 4637 13403 13625 6809 13713 2181 14889 1681 9875 6868,0,sports
8452 7372 9749 7119 7372 1002,0,religion
6074 11323,1,"Meme, TikTok and others"
13292 1669 1140 6073 5221 6494 1140 6073 3579 6436,1,"Meme, TikTok and others"
13067 388 11779 3484 14451,0,"Meme, TikTok and others"
11343 6110 9567 13317 6524 13104 11727 7527,1,"Meme, TikTok and others"
3370 8621 3668,1,entertainment
699 3212 7200 175 5717 13755 10130 6508 9541 12521 6877,0,crime
12325 3764 729 826 10213 12972 2806 2659 12026 7876 2246,0,crime
1078 10794 11406 768 2713 13755 2713 6019 2449 5969 5969 9877 8747 11208,0,politics
13102 5319 11603 6261 15071,1,entertainment
6603 6584 10157 3011,1,"Meme, TikTok and others"
5713 14902 2527 1681 858 9188 4863 2482 13407 1681 10928 4126 10626 2246 699 2309 2229 3173 12187 3171 5713 14914 10286,0,crime
9826 9677 10743 6104 11570 9287 4402,1,religion
9575 1655 7325 11323,1,entertainment
11160 3313 599 11703 4469 9193,1,"Meme, TikTok and others"
9621 920 6474,0,entertainment
6668 9484 4992 1669 14060 482,0,celebrity
13809 6902 2877 4399 6261,1,sports
3422 5294 6889 7641 182 2633 9311 2203,0,politics
2640 10016 13421,0,politics
13877,1,crime
11431 7847 11400 11880,1,entertainment
346 6954 3447 10452 13365 10743 1959 10938 6436 7026 3406 6436,0,religion
8447 4616 6303 11184 12414,0,politics
9844 11287 2111 2527 13476 11508 2415 4838 482 8612 2158,0,"Meme, TikTok and others"
6087 2933 8436 11584 10374 9691,1,"Meme, TikTok and others"
2205 1323 2205 2343 14886 14680 12343 14768 12955 12270,0,celebrity
4753 4753 6585 2924 9699,1,sports
5952 6956 1201 3107 10280 8202 11160 3435 5349 3529 14233 4264 476 14022 2724 4450 355 13590 14476 13292 14611 4951 3939 3435 11262 11469 5847 5844 7044 9433 12864 7316 12633 13047 8948 2027 563 11746 4863 10699,0,religion
11338 8607 5319 6564,1,sports
10833 1050 13625 11001 1048 773 3471 5103 1323 1924 2449,0,politics
14790 12701 12649,0,"Meme, TikTok and others"
11323 2142 7270 11635,1,crime
11754 10980 11754 14543 10473 10980 15161,0,entertainment
5133 3084 10151 886 3084 13411 887,1,celebrity
3370 8606 6087 12596 3751 4760 6087 13566,1,sports
3640 1491 9581 11509 11508 1685 1655 8096 9581 11381 1607 1655 14120 12737 7176 2344 13127 2344 13128 8096 6889 10054 9581 11508 14538 13127 9522 12465 12795 13899 12293 12143 1684 14351 9648 1020 1353,0,sports
963 6892 10780,1,sports
1078 13119 7004 3030 1655 7325 1216 13119 9055 6683 6884 2852,1,crime
4658 10916 12769 119 13722 388 10916,0,entertainment
13148 12029 13758 2583,0,crime
14288 2924 9677 1655 2915 12871 13889 5319 11635 13531,1,politics
13865 13895 5319 11635,1,crime
12585 1669 3370 8621 3334 11139 744,1,sports
