sentence,hate,category
7078 12388 12078 509 1591 15223 8662 3688,0,"Meme, TikTok and others"
2901 11044 9240 9171 9767 3739 1665 7277 11969 12196 10336 8240 12299 15924 2199 15556 12196 13990 2199 9922 13990 6171 3796 15933 8681 796 7998 5775 14186 8473,1,crime
3830 13682 3253 1721 12056 3269 11168 13162 3471 10056 9469 324 14532 14579 14826 3782 2425 550 5805 10409 12912 14826 11030 6739 2519 3330,0,sports
15836 3325 9660 14440 13552 477 11968 10729 14440 1248,1,sports
741 2530 7962 6771 14616 7479 430 14933 11150 5954 10211,1,religion
5083 15859 783 783 3043 7962,1,religion
12118 6766 13101 6110 1819 9630 15163 13296 2942 2483 12076 10013 15924 13954 15198 14930 2828 1312 15924 5606 9345 10394 228 1134 8393 1134 7366 14027,1,entertainment
5777 12697 6351 5377 4533 1026 15541 6027 12697 15628 8676 12220 14324 3669 10730 450 14641 15096 4583 5136 2655 14534 15603 3135 15603 1770 10118 7334 519 2436 2113 1428 13589 1026 5012 11363 2450 13634 10700 15384 4683 10475 3253 15253,0,celebrity
8298 11168,1,crime
8586 905 9884 2486,0,crime
430 2916 13990 15356 13990,1,crime
3375 12918 3023 10414,1,"Meme, TikTok and others"
6571 14731 15733 3159 6265 26 13047 9645,1,"Meme, TikTok and others"
1145 14563 3360 4169 6245 12960,0,sports
980 3857 8588 7855 6766 724 10532 11885 3400 11036,1,crime
5027 6540 5027 9301 14077 13312 11530 5335 15834 12237 15163 14436 756 9301 8622 6132 12168 7686 10234 5145 9046 2577 3843 7490,1,politics
5486 2177 2171,1,crime
2118 4126,0,"Meme, TikTok and others"
2205 7726 6512 8240,1,crime
10665 14825 11791 7945 6626 5914 15861 9108 4442 699 5736 14825 8443 5876 9291 3627 4792 6991 11564 1026 5622 8922 11284 12928 9305 12176 8524 5903 13144 11321 11343 278 310 5622 15287 6991 6540 6966 11116 14981 11695 14825 11695 4002,0,celebrity
12475 13944 13944 12807 877 367 13047 6843 6660 11150 10336 1005 1005 6290 11496,1,sports
11617 14072 2981 4635 14635,1,sports
2400 14479 4928 5243 15673 8312 7576 370 425 12723 13454,1,entertainment
14055 4982 7436 9115 9129 11896 13032 11687 9150 13032 464 13032 464 5660 14613 8249 1645 7889 7622 11122 13871 6905,1,crime
7059 708,0,entertainment
15721 12413 12118 6766 9150 2942 6540 7570 7952 15721 782 10226 9723 12328 12316 15721 13515 5567 2116 4556 406 7648 3043 9570 12012 9783 14981,0,entertainment
8807 7138 3589,1,crime
5930 9212 11034 1077 11644 1317 7843 8949 8358 324 3130,1,religion
3702 6347 5043 14187 1591 13423 6738,0,entertainment
6377 2615 5368,1,politics
10962 12118 9326 14787 9190 8520 9084 9773 4420 9610,0,religion
12675 9653 11044 2007,0,"Meme, TikTok and others"
11256 7783 10891 7446 1429 13088 5047 1429 13247 13095 11816 12655 6844 9154,1,religion
1672 10336 8249 13047 13029 4446 5217 1591 9852 15645 12057 550 12689,1,entertainment
4599 14072 7536 14981 4414 15103 11130 12746 2544 2096 8650 1166 8392 1018 7138 7794 6471 3322 9896 601 831 12643 15794,1,celebrity
10649 13156 10005 623 1543 1851 2428 13673 7570 13066,1,sports
4894 6571 14136 9101 5101 3625 8734 49 4148,1,politics
12613 11044 6592 9267 5943 3539 9334,1,crime
10626 26 13423 9434 5027 5027 13283 6702 5027 14087 2368,1,"Meme, TikTok and others"
7174 3869 15678,0,sports
12102 6360 8414 6360,1,sports
11345 15777 3586 10336 9486 10888,1,entertainment
10974 656 4374,0,politics
5017 7138 7794 15782 14319 11963,1,crime
4009 8121 11301 7222 1191 7735 2953 12644 14815 4495 7726 10063 6966 5353 7601 8412 3934 2953 15536 2699 4522 3640 8285,1,celebrity
7231 7247,0,"Meme, TikTok and others"
7791 9256 747 13547 1713 3384 10074,1,sports
3543,0,entertainment
11150 1819 5000 6031 7570 12340 13983 12118 12522 139 15836 14072 7138 7962 9256 7138 3843 939 1429,1,religion
11693 2545 11044 11343 9659 2134 14227 6779 3007 12839 4495 14306 13926 4346 2469 14417 5853 11044 4462 741 11777 640 10178 8597 13773 12235 395,0,sports
11343 7231 3317 7883 3253 14581 2957 8608 13951,0,sports
13261 13261 13261 14016 10676 7138 10676 10676 15603 1110 13442,0,crime
4224 15673 5461,1,crime
6879 15 14522 7890 5573 15952 1142 1142 7231 13679,0,crime
7428 6171 14343 13346 6367 1530,0,religion
13651 2204 5160 5577 3734 5330 2055 15540 13403,0,celebrity
1756 11150 1819 3615 10568 8691 7715 6996 13454 14981 13597 1770 3253 8368 7078 14638,0,religion
14269 4518 8014 3253 1853 15788 1532 9662 2942 5325 11802 6335 2078 7683 15041,0,"Meme, TikTok and others"
14066 9320 5668 9233 14442 15603 12322 15788 12967 9233 14442 15603 3527 14442 12322 2636 12967 8586 4137 12322 2636,0,crime
12118 15782 6534 2257 26 4463 1591 10604,1,entertainment
2469 1833 9957 14474,0,"Meme, TikTok and others"
7231 14970 7548 474 5467 2204 5160 6044 1240,1,celebrity
11376 12119 10178 13590 15735 14767 14981 10570 374 8385 11376,1,sports
15362 12562 14832 9531 4274 14908 10433 3439 4982 7660,0,celebrity
279 12727 11531,0,"Meme, TikTok and others"
9782 15756 8045 7288 3433 14016 6009 2554,0,celebrity
6879 5903 11412 8443 14981,0,religion
2155 7570 6702 5027 12072 15004 5285,0,"Meme, TikTok and others"
10005 7536,1,sports
3253 1343 3782 464,0,sports
5197 2368,1,religion
12737 1947,1,entertainment
2731 15588 3892 9543 10617 15428 861 12084 5276 10580 10580 13547 14553 1790 11996 3739 13047 7247 4350 12193 3625 15952 9318 9318 8695 14584 1790 1933 3625 7138 10336 7247 4350 12193 12175 14325 10336 13047 1361 12371 4936 10480 1175 14055 12082 1385 4188 8938 12857 12322 1300,1,crime
14124 6560 10294 1542 13815 4635 14440 14353 8896 11172 13283 2872 8053,1,entertainment
9645 2067 8977 14582,0,celebrity
4398 9444 11150 8283 3268,1,celebrity
6195 12405 11086 9656,0,entertainment
13430 5553 3747 436 7401,1,crime
15684 11376,1,sports
6171 10848 8579 1298 8949,0,politics
14716 14249 6472 9137 8653 1025 15739 1924 8725 12038 7269 11786 502 7251 9150,1,crime
14093 9907,1,sports
7900 11468,0,entertainment
12918 14072 12956,1,sports
1429 6554 10336 7570 10518 7922,0,"Meme, TikTok and others"
13140 8734 12294 5512 8833 3553 9479 15571 6742,1,sports
5069 10109 13984 2788,0,crime
9225 1321,1,"Meme, TikTok and others"
8496 3723 2667 3843,1,politics
14310 7525 7231 11276 11931 15071 1661 12967 12475 11343 6202 10109 3934 8033 4369 9615 10830 7231 13455 9807 9729 3797 14881 10819 3523 5077 13437 13183 14881 14055 13183 14881 7850 13183 1610 8191 8191 14881 13093 4369 5114 1275 7140 831 7752 8214 323 7078 831 7752 4369 4691 8695 9034 6258 4423 13143 4717 47 7428 7219 4369 7219 7728 4220 9014 3893 15093 6260 4353 12475 1972 4353 11102 738 6026 13192 6820 8790 9334 14981 11343 1972 9777 8369 831 6251 12587 464 886 1871 11343 8358 14008 15341 12968 7349 15096 854 10552 5176 11343 4049 8358 11910 7726 2942 8254 10236 7525 1661 14828 6516 7219 7231 10031 242 4504,0,politics
8414 12613 392 9712 10394 15096 10394,0,entertainment
9722 8762 7724 146,1,religion
741 9075 6868 1184 12541,1,celebrity
12918 14072 5622 6966 2947 13861 15331 14250 10615 12918 14072 7138 5703 9106 14613 6998,1,religion
15099 1770 8249 8368 1591 14635 11030 6726 14575 12426,0,politics
15195 13939,0,entertainment
7078 7120 12532 6158 14859 12118 11630 2048 11630 15,1,religion
927 10570 3253 8158 9487 3453,1,sports
14607 7247 9328,0,"Meme, TikTok and others"
11150 1819 11150 1819 11150 1819 8214 6540 12011 4350 9938 188 2852 12118 6252 8078 12086 10320 741 8078 1815 11898,1,sports
6844 9154 10727 10085 15744 13990 14635 8408 2685 12322 5736,1,crime
12118 6766 9150 10993 8757 12863 3644 13637,1,entertainment
6093 5635 7943 7708 5615 3299,0,entertainment
430 13047 13441 13705 11425 13705 15603 13087,1,crime
3731 10005 1343,0,entertainment
1894 6540 3253 7570 2636 5102 9362 1635,1,"Meme, TikTok and others"
13877 13047 11150 7467,1,sports
13371 10570 299 8496,1,celebrity
8249 5294 4141 13487 7078,0,entertainment
1269 5608 4350 7729 1819 15924 1269 8414,1,entertainment
7138 14542 495 515 9256,1,religion
1008 430 7844 8163 13547 7510 699 11066 9645 13547 8587 14981,1,politics
1429 13047 13072 1819 7433 13934 10186,1,religion
1819 1429 9845 11376 13761 1819,1,sports
5890 12392 9837 11030 3253 550,0,politics
3740 9898 9010 326 463 6997 15469 138 10693 11991 2710 4733 15556 8677 10433 12091 831 13149 6766 5929 12299 2866 11030 5017 1657,0,crime
15194 12163 5501 464,0,"Meme, TikTok and others"
26 3625 14796 1104 9427 13164,1,crime
9558 14072 10454 2024 13872 7138 1956 8998 14981,1,celebrity
9995 5368 5069 10963 4635,0,politics
3942 14927,1,"Meme, TikTok and others"
7316 2687 11292 2419 741 13681 14356 8047 1974 6393,1,religion
11289 7322 12202 12771 741 10182 10115 12202 14558 5875 14306 9449 10885 4037 15787 3968 4567 9256 7138 14613 9256 15836 3968,1,"Meme, TikTok and others"
9645 13499 13283 15573 13258 9645 1635 13606,1,"Meme, TikTok and others"
14402 6540 3821 7791 13518 252 6587 13280 13047 14091 6155 14443,1,politics
1429 9230 3322,0,sports
5608,0,sports
1026 13047 1956 2959 7016 5751 3627,0,celebrity
1069 15771 5519 7231 12975 9732,1,sports
1377 1429 13047 3906 392 2667 2335 15075 11523,0,sports
1429 14192 430,1,"Meme, TikTok and others"
9703 12484 3253 2149 10440 12539 11066 7889 5852 7267 7416,1,entertainment
7656 12108 11769 2155 11933 2028 4088 9076 6821 5655 7960 5438 10051 8168 11737 13332 10658 7182 13329 10944 1453 4482 7955 13057 11174 5555 261 7945 1031 11791 13113 15149 5985 2028 6843 1661 13096 11492,0,celebrity
8410 14643 8496 13637 13547 8815 3539 7591 2138 7591 1082 5793 2776 4711 804 10532 14731 1935 13547 11242 11016 14402 8364 905 11138 13547 8815,1,politics
7138 10336 12918 7570 2419 15000 6555 2419 26,1,entertainment
10165 5930 10165 464,0,"Meme, TikTok and others"
13496 6026,1,religion
12727 12613,0,entertainment
5017 10005 11349 8605 2718 15536 10505 246 6352 7403 7078 7259 15004 11794 5017,1,crime
741 8329 5753 10381 14912 7078 11537 12967 3760 6222 2264 13065,1,crime
8249 10178 3045 12118 13534 261 13990,0,crime
5637,1,religion
7528 1217 13430 2852 12118 11630 9175,1,politics
6339 3274 3342 15650 6540 813 3268 15241 3043,1,religion
5214 5214 3091 4736 14192 8899 7752 6841 14192 14292 10580 10580 2113 3091 11520,0,entertainment
6158 14724 10559 2791 5142 11150 1819,1,sports
1026 3078 4301 13047 12564 15103 1520 11441 12746 7771 12128 5881 1919 2629,0,celebrity
6450,0,"Meme, TikTok and others"
5664 8249,0,celebrity
5486 12118 3194,1,religion
10981 7570 1047 6099 10972,1,politics
10876 3165 3968 3362 5608 14534 11668 1516 13547 10336 4967 10888 1790 2763 5599 14947 7592 14 10005 13506 8993 1790 11777 5035 261 7247 1790 6408 13506 8993 1790 15952 13626 7138 12586 9190 4830 13365 3968 1790,0,sports
899 14375 8171,1,crime
14047 14534 12896 11138 7910,0,crime
4556 13397 15778 7903 6991 11794 11314 2657 15182 1604 1156,0,sports
9878 5956 12149 13974 15387 1655 9089 8249 13047 13423 15792 354 3883,0,entertainment
14440 26 12521,1,entertainment
14391 5799 7930 2838 8396 14407 10197 13047 8249 10992 7231 464,0,entertainment
5069 14914 26,1,entertainment
10584 1819 8177 1139 464,1,sports
15492 3109 5492 8279 7374,1,celebrity
6516 4864 15220 741 14279 14627 9040,0,entertainment
6571,1,"Meme, TikTok and others"
10852 10585 189 3174 3227 5517 13990 4960 12855 14859 10874 1011,0,sports
9967 5106 3396 1636,0,"Meme, TikTok and others"
15478 5744 1717 15746,1,entertainment
8414 4119,1,entertainment
12434 11150 7045 12841 4012 7247 7570 4502 6378 6406 11152,1,religion
1962 13637,1,religion
12386 26 6822 14756 15718 3077 4439,1,entertainment
5719,0,"Meme, TikTok and others"
11963 1790 6843 7890 12569 1790,1,religion
3043 12918 9154 170 14573,1,religion
15446 11175 246 12109 9295 10789 5467,1,celebrity
7837 12826 7667 11662,0,celebrity
12853 4407 14473,1,crime
8844 1819 11963 7868 12534 15952 2464 7138 967 6679 20 7843 7138 1496 741 6013 4873 11963 7868 9645 14636 5460 12738 7173 5197 2368,1,religion
4510 7914 699 9149 5284 3777 541 754 9275 4510 12746 13811 13470 13815,1,celebrity
11693 2524,0,"Meme, TikTok and others"
2771 5583 15812 3664 3268 2771 6171 14467 14096 12255 8280 15811 12406 15830 13047 12670 12220 7035 10051 15275 13506 9613 13089 1238 4198 6171 1580 8255 9002 5315 15888 72 1617 2372 15653 7951 11528 10028 6981 10304 10612 4737 13517 1580 14467 14096 14472 202 12408 8064 10263 741 3564 15811 12979 2071 6303 14343 3654 10561 6604 2179 13067 12220 2771 13089 14467 4012 13089 15830 7536 3403 4692 15812 3664 13089 13765 15812 9133 8280 8280 8280 8280 10984 10091 2771 345 14467 14096 14274 6540 622 10263 15673 8916 14505 12220 4287 6897 3551 6171 15141 11127 12091 10984 2296 741 9133 622 15830,0,celebrity
3615 10568 8912 6136 2243 11321 8795 4742 6136 2243,0,religion
14306 12640 12110 10365,0,entertainment
3712 1141 21 11777 6796 3679 12348 5482 9150 1145 6966 9938 3799 5853 239 7648 5723 10676 8507 1371 5723 6165 4435 3897 2419 11376 9558 7659,1,sports
11895 10512 9278 12037 9882 3738 5879 7455 11343 6326 12954 10006 12037 12954 8967,1,politics
8261 996 15525 9150 15469,0,religion
6571 1819 2476 3071 5284 7570 10347 14343 8795 2341 2984 11321 12118 13938 13749 13047 13423 2959 6540 15573 1337 2265 3554 7570 5449 741 9645 1819 14103 336 3712 1007 13283 8801 7667 1269 12465 3043 4493 13013 6248 5498 2984 15573 5057 4567 7845 5744 7682 12918 13646,1,"Meme, TikTok and others"
10374 13219 9056 1156 1815 2648 453 15144 14098 7007 406 8020,0,crime
11638 11376 3043 8214 9479 9286 11808 2837 13047 14138 15076 3279 10345 13990 547 6236 3043 12401 13112 11884 7138 7356 5831 217 12823 11458 14459 5205 11265 4418 8168 8579 13547 8815 9653 1790 776 9479 10209 6978 4526 11168 10214 15 7596 5044 7385 6228 7297 15811 8531 9522 15262 3371 15788 14184 5854 13912 79 846 6547 13811 15505 9628 13652 13990 5175 14598 9348 9406 5371 3045 10059 12807 15236 104 487 12746 3485 8048 12006 9713 3576 13873 2570 11787 168 6648 11205 1323 4972 13912 13990 10354 9764 9817 11940 5577 9187 7483 509 9072 13169 10436 14104 741 10486 14184 5027 13990 10235 14942 1618 14057 3791 11777 10336 6745 12943 9155 15485 7252 15531 8555 4320 6171 11027 15254 13990 15185 876 8249 8358 11777 8249 8358 12919 14227 10486 15193 6931 11376 2059 854 3275 5238 5687 258 10486 2875 2038 14614 8695 20 2038 11088 14130 14650 9096 1000 12758 9653 12062 12691 1000 7438 4844 11475 11039 12931 13129 5614 8309 15603 3006 5897 3479 9069 9153 6587 3512 9921 3829 3379 8854 9900 12506 15525 7229 3138 3417 14103 13013 3593 1733 14811 5724 5593 3171 9931 2488 9066 10748 14156 4999 11469 3185 2056 13345 7836 5735 1492 3509 10670 13112 8522 12919 1312 266 11044 5234 844 6979 15096 8889 12597 801 7106 14245 12201 11273 7078 315 5366 9179 12807 13698 11343 4487 10110 15131 14553 3656 4584 4012 12005 3735 14616 7916 10708 7325 6330 5817 13423 3950 6572 4355 1592 11396 13423 2183 8531 3360 5708 3954 1783 3045 9479 10209,0,sports
3739 14325 13216 9311 9724 12145 7272 8486 9724 12145 11763 14652 9542 5266 6150 3745 13965 14652 329 4753 3843 8486 329 6022 2500 699 1113 14191 7590 109 9311 14945 7090 9311 3770 158 6633 15161 3455 4405 11345 11345,0,crime
3168 12898 15583 1343 2604 13361 2942 10336 3585 6158 14445 10005 7168 11141 11095 905 5394 11585 4808 13204 3505 2077,1,entertainment
11150 1819 12674 3590 10335 11845 12717 11794 874 1629 5506 2602 11368,1,entertainment
1145 10234 1476 5022 13894 3913,0,sports
15836 8027 9338 511 4348 10605 939 5197 6180 8313,1,entertainment
12744 13312,1,politics
2731 12727 2345 618 2487 4983 10620 4215 8177 9230 464 2233 11019 7667 11023 8177 2743 4930 11168 7078 6991 12831 3364 9230 11343 14227 12953 9930,0,sports
4717 2086 5564 8023,0,"Meme, TikTok and others"
2848 12563 12691 3157 14447 1790,0,entertainment
13788 9853 12613 1602 3936 794 708 7766 7078 15024 9156 3459 14187,0,entertainment
15161 9405 6540 5117 3625 9588 15161 13441 10676 10676 3169 12853 8310 15603 2650 2652 1789,1,crime
15161 12717 6512 6747 3280 15583 9770 11026 614 4933 9307 9307 13534,1,crime
11376 10570 6572 10895 3897,1,sports
9046 10320 10665 11687 1657 392 7305 15600 13359 11488 392 11278 1899,0,sports
6171 13504 4268 13990 3240 3203 13050 13990 14575,0,"Meme, TikTok and others"
9684 7156 4564 6027 12499 13047 26 1300,1,entertainment
10590 14103,0,sports
6158 7138 5788 1924 12976,1,religion
12141 11164 7230 14354 2500 9345 139,1,sports
7560 12362 9149 7560 6031 9149 7651 3552 7899 580 427 15927 12472 3778 15588 9698 13125 13277 14981 14522 8826 11343 12921 12180 10992 9315 13087 6641,0,celebrity
10649 13156 10005 6843 7247 14448 6843 2519 2784 9089 9699 9150,1,sports
10178 6000,0,religion
905 464 15535 10064 2212 14104,0,celebrity
7837 15023 12586 13718 5502 13170 9256 15836 14072 5053 609,1,entertainment
9009 3782 3073 1661 15757 13684,0,sports
9594 6993 7230 10035,0,crime
10912 1269 3107 5349 15363 7203,1,"Meme, TikTok and others"
9467 12484 9938 15702 6766 14648 13571,1,sports
1563 7667 11874 4324,1,celebrity
4963 2484 1591 15777 10433 3123 6551 15788 1803 15603 10486 509 12475 2950 8695 4908 7206 9150 10178 141 6034 10617,0,"Meme, TikTok and others"
6615 26 2204 5492 2541 14275 1304 8773,1,celebrity
4308 12638 15788 8126 382 7909 11044 379 13625 9673 11375 4892 10486 2357 10012 1798 5467 2180 3378 15222 8226 7247 4903 1350 3934 11343 13624 12586 10588 15294 2100 3934 1200 11458 673 13990 464 11936 6510 732 1371 406 5729,1,entertainment
5430 13496 4885 11470 11068 11832 9028,1,entertainment
6571 14098 2176 8651,0,crime
5486 12730 6679 14286 7138 12858 15952 15075 14222 1086 9467 221 13347 11199 5259 11963,1,religion
13089 7582 996 3436 14 6844 6393 5430,1,religion
4138 7988 4138 9560 14264 6009 15337 3845 1790,0,politics
4734 3 227 15673 4819,0,religion
12521 7844 1429 2400 10163 14635 15898 7757 14635,1,entertainment
10984 11168 8741 11874 13047 14534 9831 5472 4620 668 3176 425,1,crime
13581 9485,0,celebrity
4141 10926 13312 11996 4141 11693 8571 7149 15834 295 13184,1,politics
11150 3968 357 4219 13939 2500 7102 12797 6158 939 2882 5622 6966 11314 5057,1,religion
879 928 7570 12283 11963,1,religion
12956 10005 8414 11805,1,sports
8410 4217 131 3706 11730 2797 4022 7078 7534 14103 12691 4022 7078 4022 7078 3107 5994 831 11093 312 3706 11730 14959 4406 13385 7206 291 6160 14724 10984 3706 11730 3253 5480 6388 13637,1,sports
5069 15097 5069 10755 9713 2942 15886 13791 7770 12847 10414,0,entertainment
11234 15579 9492 2649 15579 13990,1,crime
3043 3816 14103 10437 9668,0,crime
10659 1046 7998 12119 6762 4149,0,sports
4100 14635 5243 8801 5330 11212 12046 9459 6752,1,entertainment
11249 13552 1429 4133 14699 1429 3253 5437 4635 3253 6993 2882 1429 939,1,religion
967 1082 6679 12821 9150,1,"Meme, TikTok and others"
842 246 4430 15023,1,sports
13430 12918 15924 13430 26 15095 13536 13547 7078 134 1798,1,crime
2384 10648 15967 1912 14765 12243 5870 14193 6276,0,crime
13324 10226 12348,0,"Meme, TikTok and others"
2113 4734 15952 8734 15884 1357 13032 7843,0,religion
7078 13785 14187,0,crime
9485 3433 12493 9878 8189 3008 12151 11049 173 2265 14825,0,celebrity
8143 2766 10451,1,celebrity
1145 1156 10075 12681 11670 6284 6284 3865 5080,0,sports
2204 5160 1026 6929 7362 246 7710 14336 7751 7207 7827 2181 14017 7726 7362 13787 14088 12322 13952 4469 10249 10813,0,celebrity
1429 1336 13599 9963 6966 5326,1,"Meme, TikTok and others"
8797 15650 7570 15257 2204 1026 7206 5878 6540 14066 14981 15793 4447 7840 4279 1097 4406 6939 6362 14836 6279 3818 9010 68 1770 13047 6846 14055 13454 14981 10433 2839 10336 9549 8950 5984 4813 12017 11707 13441 14205 5960 11877 6474 1438 11066 13835 1441 6540 12116 757 9461 11707 9657 9115 549 2487 6262 1784 15811 368 9496 15575 9674 9615 1192 9098 11057 3332 13773 255 14310 804 15832 4741 10870 741 243 15948 549 12022 8475 9674 189 11447 4564 1726 9031 1470 10800 8078 9322 5869 4294 967 3990 4331 3253 15600 3322 4354 12389 13684 12702 2917 14310 804 3840 10426 9149 10919 3840 8242 10562 15793 8933 14981 8354 12929 14522 8826 8958 8958 4749 13115 13037 4405 14981 7966 12560 5492 3303 7961 15766 5732 15632 1302 14066 8356 4281 679 10177 15119 5834 7062 1695 13145 3858 15557 13093 11293 15642 9161 11914 11521 10283 14825 13507 549 7618 9218 10987 741 8123 1760 12855 11719 9264 9421 4174 6332 5612 12383 12191 549 14516 8190 162 10714 14981 7034 6296 5569 451 13740 8891 6760 10764 6474 12544 3323 12517 107 741 1869 741 9220 14030 14107 11256 12739 4091 1026 3253 1342 1149 1342 2757 8450 227 13332 4106 3907 1258 9791 5640 11063 8826 14981 14811 5496 10708 5214 8899 6288 10182 8973 7215 15650 7570 15257 13047 1361 5205 549 5361 1026 4683 13623 4280 7247 11025 11066 8797 9674 9031 13336 2349 10336 4294 967 127 14817 15699 15089 1866 5205 549 12397 14972 7856 9004 1562 1138 6721 11423 10375 4063 10039 2471 10829 4709 12586 15121 5411 1026 8123 15382 2969 11256 644 10198 12536 2079 6627 12664 6474 5640 8008,0,celebrity
