sentence,hate,category
ওবায়দুল কাদের একজন রাজনীতিবিদ কাজের চেয়ে কথা বেশি বলেন।,0,politics
সালারে জুতা পেটা দরকার,1,crime
খালেদা জিয়ার ৩৯ তম জন্মদিন ১৯৭৫ সালের ১৫ অগাস্ট জাতির জনককে হত্যা হতো আজকের কথিত খালেদা জিয়ার জন্ম হতো না। অনাম্নী যেত অখ্যাত এক হাউজ ওয়াইফ হিসেবে। সেইদিক ১৯৭৫ সালের ১৫ অগাস্ট অষ্টম শ্রেণী পড়া কিচেন মেডের হঠাত জন্মদিন। কৃতঘ্ন খন্দকার মুশতাক রাশির দলদাসেরা কিচেন মেড রাজরাণী জন্মদিন যাত্রায় দলে দলে যোগ দিন। https www facebook com photo php fbid 10203908210322032 set a 1549967065497 2082905 1124712218 type 1 relevant count 1,1,celebrity
প্রত্যেক শুক্রবার খেলা হইলে খুব ভালো হতো দর্শক হতো,0,sports
আপনাদের সময় সংবাদ চ্যানেলের সংলাপের সময় দেখি সাউনড কম হয়। একটু বারিয়ে দেবেন,0,sports
পাপনের মুখটা দেখুন গদি কখন জানি টান মারে টেনশন শালা গাঁজা খুরি কথা বার্তা তুই পদত্যাগ কর দেখ নতুন আসলে চালায়,1,sports
কমেন্টে দেখলাম সবাইতো বাংলা ভাষা শিল্পের দারুণ চর্চা শুরু করেছে😁😁😁😁😁😁😁,0,celebrity
অপু উকিল কথা শুুনলে হাসি পায়,0,politics
সালি খবর পাইসতরে লাগবে,1,"Meme, TikTok and others"
বৎস ধরিয়া মৎস বেচিয়া গঞ্জে অকুল কুঞ্জে খাইয়া তাজা কেনো ভক্ষন করিয়াছো মেয়াদ উত্তীর্ণ গাজা 😒😒😒,0,celebrity
খানকির পোলারে ফাঁসি দে,1,"Meme, TikTok and others"
কুকুর বাচচারে মারো মাগির ফুরি। চুতমারানির পুরি।,1,religion
চোদনার বালটা কেটা ভাই,1,entertainment
নাছির লুচা,1,sports
কলেজের কেমেরা এক কেনো গেটের সামনে কেমেরা,0,crime
দেহ বিক্রি মাগিরা,1,"Meme, TikTok and others"
দেশের মুসিকে সিরিজ দেয়ার দরকার কষ্ট পাইলাম,0,sports
কুকুর বাচ্চা৷ জুতা৷ মারা৷ হক,1,crime
হালার পুত সোনার ভিডিও বানাইছোস কিছুর সাথে মিল নাই।,1,crime
একটা কুত্তার বাচ্ছা চামচা মানুষ পারেনা চামচাদের ভয়ে ভাই চালিয়ে মানুষ কুত্তার সম্পার্কে সচেতন পারবে,1,religion
পূর্ব পরিকল্পিত হত্যাকাণ্ড,0,crime
সালা সবাই তাকিয়ে দেখলো লোক কুপিয়ে হত্যা কিন্তুু জানোয়ারের বাচ্চা ছেলে টা বাচাতে এগিয়ে আসলো,1,crime
বাংলাদেশ ক্রিকেট টিম পুরোই লুচ্চা তে ভরে গেছে। প্রায় কটা প্লেয়ার অবৈধ সম্পর্কের খবর পাওয়া যায় ক্রিকেট খেলা ধনী বাকিদের মাথা কাটা ছবি ভারতের টেনিস প্লেয়ারের সাথে অসভ্য আচরণ করে। মানুষ মানুষরূপী জানোয়ার জানে। ভাগাড় উঠে আসা মানুষজনের বেশি আশা,1,sports
