sentence,hate,category
সুমন ভাই আইন দিয়ে কিছু হবে না এর আগে তো বহুত ঘটেছে কি বিচার হয়েছে হয়নি তাদের কে পাব্লিকের হাতে উঠিয়ে দেওয়া হোক আমরা তাদের বিচার করবো প্রশাসন মাগির বাচ্চারা দেখোক কি বিচার করি,1,crime
"আম্নে আমেরিকায় বাল্ডাও ফালাইতে না পাইরা দেশি পন্ডিত সাজছেন, এখন অন্যজনের গণিতে সেরা হওয়ার ক্রেডিট নিতে  ধান্ধা শুরু করছেন, ফালতু কোনখানকার😜",1,celebrity
জানোয়ার হাসিনার জন্যই আজ মুরগী কবির এই যায়গায়,1,religion
ওরে বানচোদ তোর এসব কথা পাবলিক আর খাই না। তুই যে হাসিনার দালাল সেটা সবাই জানে,1,celebrity
তুই চোর অপু খানকি মাগি,1,politics
ওই গুলা সত্যি ভন্ড,0,religion
সে মাঝে মধ্যে খবর পড়তে ভয় পেয়ে যায়। হঠাৎ ভয় পেয়ে চিৎকার করে উঠে।চোখ বন্ধ করে ফেলে।পরে অজ্ঞান হয়ে গেলে আস্তে আস্তে সাহস করে একটু একটু করে পড়ে। আহারে হৃদয়বানরে... আহারে ভন্ড... দুধের বাচ্ছাদের বুঝাচ্ছে...!,0,celebrity
এটা আস্থা মিডিয়ার মাগী । ওনি এখন ইসলামের বোরকার নিছে হান্দাইছে । বেহেশতের পুরুষ হুুঁরের অপেক্ষায়। ওনার এখন নাম আমাতুল্লাহ । ওনি বলেছিলেন কখনো বিয়ে করবেন না। শালী এখন হুজুরেরে বিয়ে করেছেন।,1,sports
শালা কে ফাসির থেকেও জঘন্য শাস্তি দেওয়া দরকার,1,"Meme, TikTok and others"
তুই কি জানিস তুই একটা বোকাচোদা🤬🤬,1,politics
লোপা খানকীর বাচ্চার বুদা ছিরা কুকুর দিয়ে খাওয়ান,1,religion
উল্টা ছুরি দিয়ে হাত কাটতে কেউ কি কখনো দেখেছেন যদি না দেখে থাকেন তাহলে দেখে নিন নিশো কিভাবে কাটে,0,entertainment
অনেক ভাল লাকছেনাটক টা,0,entertainment
পাপনের মা বোন রে চুদি বান্দির বাচ্চা ক্রিকেট টারে ধ্বংস করার জন্য উঠে পরে লাগছে বান্দির বাচ্চা মাদারচোদ একটা,1,sports
